Especes;Espece_nurse;Deglaciated_area;Site;Life_Form;RII;Hauteur;Longueur;Largeur;Densite;Volume_canopy;Surface;Site_Nurse;log_Volume_canopy
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;13;11;98;299.498499642227;169;Gébroulaz (FR).Silene acaulis;5.89255637223902
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3;17;17;100;453.960138443725;289;Gébroulaz (FR).Silene acaulis;6.24764045605483
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;23;20;95;963.42174710087;529;Gébroulaz (FR).Silene acaulis;6.93367016884591
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;5;20;14;98;733.038285837618;400;Gébroulaz (FR).Silene acaulis;6.67943603046167
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;6;33;31;65;3213.84928462236;1089;Gébroulaz (FR).Silene acaulis;8.09458634085017
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;7;30;33;80;3628.53951489621;900;Gébroulaz (FR).Silene acaulis;8.21375331242766
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3.5;18;16;95;527.787565803085;324;Gébroulaz (FR).Silene acaulis;6.38117184867935
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;2.5;45;37;90;2179.47990342792;2025;Gébroulaz (FR).Silene acaulis;7.71526264681962
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;19;18;95;716.283125018473;361;Gébroulaz (FR).Silene acaulis;6.65815863201438
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3;21;14;65;461.8141200777;441;Gébroulaz (FR).Silene acaulis;6.26272369826616
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;22;24;90;1105.84061406361;484;Gébroulaz (FR).Silene acaulis;7.06362374012255
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4.5;26;24;95;1470.26536188002;676;Gébroulaz (FR).Silene acaulis;7.33504529170255
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3.6;15;12;90;339.292006587698;225;Gébroulaz (FR).Silene acaulis;5.99676014976902
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4.5;39;40;90;3675.66340470006;1521;Gébroulaz (FR).Silene acaulis;8.22643847195498
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3;13;14;95;285.884931476671;169;Gébroulaz (FR).Silene acaulis;5.85426008716173
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;7;19;20;95;1392.77274309147;361;Gébroulaz (FR).Silene acaulis;7.28317662330602
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3;20;18;95;565.486677646163;400;Gébroulaz (FR).Silene acaulis;6.44304725239744
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;5;27;28;90;1979.20337176157;729;Gébroulaz (FR).Silene acaulis;7.62170224873908
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;3;19;14;95;417.831822927442;361;Gébroulaz (FR).Silene acaulis;6.17516780724184
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;7;15;16;90;879.645943005142;225;Gébroulaz (FR).Silene acaulis;6.8485123605056
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;23;27;85;1300.61935858617;529;Gébroulaz (FR).Silene acaulis;7.2177744199498
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;5;15;17;98;667.588438887831;225;Gébroulaz (FR).Silene acaulis;6.59362011087681
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;9;19;14;95;1253.49546878233;361;Gébroulaz (FR).Silene acaulis;7.18260080577154
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;1.5;23;22;90;397.411470679109;529;Gébroulaz (FR).Silene acaulis;6.13175531430652
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;2;18;17;95;320.442450666159;324;Gébroulaz (FR).Silene acaulis;5.94875093058266
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;2.5;21;21;95;577.267650097124;441;Gébroulaz (FR).Silene acaulis;6.46162363797037
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4.5;28;30;95;1979.20337176157;784;Gébroulaz (FR).Silene acaulis;7.62170224873908
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;2.5;41;37;95;1985.74835645655;1681;Gébroulaz (FR).Silene acaulis;7.62490225146975
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4.5;33;30;85;2332.63254529042;1089;Gébroulaz (FR).Silene acaulis;7.78133239433097
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;4;29;25;80;1518.43644923507;841;Gébroulaz (FR).Silene acaulis;7.36598252699026
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;8;45;46;98;8670.79572390783;2025;Gébroulaz (FR).Silene acaulis;9.07493609253408
Mousse;Silene acaulis;A;Gébroulaz (FR);Cushion;-0.230769230769231;6;41;44;95;5667.43314707599;1681;Gébroulaz (FR).Silene acaulis;8.65351705648368
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;13;11;98;299.498499642227;169;Gébroulaz (FR).Silene acaulis;5.89255637223902
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3;17;17;100;453.960138443725;289;Gébroulaz (FR).Silene acaulis;6.24764045605483
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;23;20;95;963.42174710087;529;Gébroulaz (FR).Silene acaulis;6.93367016884591
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;5;20;14;98;733.038285837618;400;Gébroulaz (FR).Silene acaulis;6.67943603046167
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;6;33;31;65;3213.84928462236;1089;Gébroulaz (FR).Silene acaulis;8.09458634085017
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;7;30;33;80;3628.53951489621;900;Gébroulaz (FR).Silene acaulis;8.21375331242766
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3.5;18;16;95;527.787565803085;324;Gébroulaz (FR).Silene acaulis;6.38117184867935
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;2.5;45;37;90;2179.47990342792;2025;Gébroulaz (FR).Silene acaulis;7.71526264681962
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;19;18;95;716.283125018473;361;Gébroulaz (FR).Silene acaulis;6.65815863201438
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3;21;14;65;461.8141200777;441;Gébroulaz (FR).Silene acaulis;6.26272369826616
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;22;24;90;1105.84061406361;484;Gébroulaz (FR).Silene acaulis;7.06362374012255
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4.5;26;24;95;1470.26536188002;676;Gébroulaz (FR).Silene acaulis;7.33504529170255
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3.6;15;12;90;339.292006587698;225;Gébroulaz (FR).Silene acaulis;5.99676014976902
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4.5;39;40;90;3675.66340470006;1521;Gébroulaz (FR).Silene acaulis;8.22643847195498
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3;13;14;95;285.884931476671;169;Gébroulaz (FR).Silene acaulis;5.85426008716173
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;7;19;20;95;1392.77274309147;361;Gébroulaz (FR).Silene acaulis;7.28317662330602
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3;20;18;95;565.486677646163;400;Gébroulaz (FR).Silene acaulis;6.44304725239744
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;5;27;28;90;1979.20337176157;729;Gébroulaz (FR).Silene acaulis;7.62170224873908
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;3;19;14;95;417.831822927442;361;Gébroulaz (FR).Silene acaulis;6.17516780724184
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;7;15;16;90;879.645943005142;225;Gébroulaz (FR).Silene acaulis;6.8485123605056
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;23;27;85;1300.61935858617;529;Gébroulaz (FR).Silene acaulis;7.2177744199498
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;5;15;17;98;667.588438887831;225;Gébroulaz (FR).Silene acaulis;6.59362011087681
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;9;19;14;95;1253.49546878233;361;Gébroulaz (FR).Silene acaulis;7.18260080577154
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;1.5;23;22;90;397.411470679109;529;Gébroulaz (FR).Silene acaulis;6.13175531430652
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;2;18;17;95;320.442450666159;324;Gébroulaz (FR).Silene acaulis;5.94875093058266
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;2.5;21;21;95;577.267650097124;441;Gébroulaz (FR).Silene acaulis;6.46162363797037
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4.5;28;30;95;1979.20337176157;784;Gébroulaz (FR).Silene acaulis;7.62170224873908
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;2.5;41;37;95;1985.74835645655;1681;Gébroulaz (FR).Silene acaulis;7.62490225146975
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4.5;33;30;85;2332.63254529042;1089;Gébroulaz (FR).Silene acaulis;7.78133239433097
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;4;29;25;80;1518.43644923507;841;Gébroulaz (FR).Silene acaulis;7.36598252699026
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;8;45;46;98;8670.79572390783;2025;Gébroulaz (FR).Silene acaulis;9.07493609253408
Mousse;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.71875;6;41;44;95;5667.43314707599;1681;Gébroulaz (FR).Silene acaulis;8.65351705648368
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.899682997486368;4.5;16;15;75;565.486677646163;256;Uruashraju (PE).Gnaphalium badium;6.44304725239744
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.891551071603144;6;18;15;80;848.230016469244;324;Uruashraju (PE).Gnaphalium badium;6.81461080882992
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.858245236429969;3;10;8;80;125.663706143592;100;Uruashraju (PE).Gnaphalium badium;5.2390744480715
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.854452191801627;4;11;13;75;299.498499642227;121;Uruashraju (PE).Gnaphalium badium;5.89255637223902
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.760846587807513;5;16;15;80;628.318530717959;256;Uruashraju (PE).Gnaphalium badium;6.53835743220176
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.896104904691366;6;9;8;75;226.194671058465;81;Uruashraju (PE).Gnaphalium badium;5.66651846289844
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.812763400497481;3;15;13;75;306.305283725005;225;Uruashraju (PE).Gnaphalium badium;5.91116821943361
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.852694277520468;4;15;17;85;534.070751110265;225;Uruashraju (PE).Gnaphalium badium;6.39175395800989
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.827177776426193;6;10;13;65;408.407044966673;100;Uruashraju (PE).Gnaphalium badium;6.15536517994566
Muehlenbeckia volcanica;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.865000074254391;4;13;11;70;299.498499642227;169;Uruashraju (PE).Gnaphalium badium;5.89255637223902
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.907923944019968;2;28;30;95;879.645943005142;784;Uruashraju (PE).Lucilia kunthiana;6.8485123605056
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-1.00301994961501;1.5;67;29;85;1526.02863148124;4489;Uruashraju (PE).Lucilia kunthiana;7.37077236189725
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.940369959867104;1.5;40;21;80;659.734457253857;1600;Uruashraju (PE).Lucilia kunthiana;6.5828091947726
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.946761538499278;2.5;65;50;35;4254.24005173618;4225;Uruashraju (PE).Lucilia kunthiana;8.37033265161505
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.895272144541091;1;46;39;90;939.336203423348;2116;Uruashraju (PE).Lucilia kunthiana;6.90992098863424
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.959288669212871;1;48;42;90;1055.57513160617;2304;Uruashraju (PE).Lucilia kunthiana;7.01966061670143
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.923235494026694;1.2;47;39;85;1151.70786680602;2209;Uruashraju (PE).Lucilia kunthiana;7.10212045262363
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.928083615763504;1;27;21;95;296.880505764235;729;Uruashraju (PE).Lucilia kunthiana;5.88530470884369
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.98041095102962;1.5;60;46;85;2167.69893097696;3600;Uruashraju (PE).Lucilia kunthiana;7.70999485588476
Muehlenbeckia volcanica;Lucilia kunthiana;B;Uruashraju (PE);Herb;-0.952253451734723;1;74;58;90;2247.2859448679;5476;Uruashraju (PE).Lucilia kunthiana;7.74505379699474
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.769742334881951;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.832403587656136;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.788384443511557;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.790953505675319;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.893603465803358;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.797238300501746;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.794547448775891;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.803007526156233;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.853825506799417;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.824497809912715;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.79334520381275;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.745875744668971;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.794275997402937;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.783498828876286;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.684608827693494;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.699371842562735;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.686704251661533;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.847149140305363;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.807340289470475;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.658900625522463;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.799774974187132;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.779614991789602;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Muehlenbeckia volcanica;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.763610372791413;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
